driver,lap_number,lap_time,sector_1,sector_2,sector_3,compound,tyre_life,stint,track_status,is_pit_out_lap,is_pit_in_lap,position,year,race
HUL,44.0,97.076,30.941,42.199,23.936,SOFT,7.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,45.0,97.314,31.074,42.194,24.046,SOFT,8.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,46.0,99.972,30.962,44.939,24.071,SOFT,9.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,47.0,96.806,30.895,42.035,23.876,SOFT,10.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,48.0,97.086,31.014,42.126,23.946,SOFT,11.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,49.0,97.077,31.069,42.073,23.935,SOFT,12.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,50.0,97.242,31.081,42.064,24.097,SOFT,13.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,51.0,97.306,31.116,42.192,23.998,SOFT,14.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,52.0,97.917,31.146,42.515,24.256,SOFT,15.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,53.0,98.067,31.267,42.619,24.181,SOFT,16.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,54.0,98.458,31.303,42.713,24.442,SOFT,17.0,4.0,1,False,False,16.0,2023,Bahrain
HUL,55.0,98.564,31.42,42.876,24.268,SOFT,18.0,4.0,1,False,False,15.0,2023,Bahrain
HUL,56.0,99.206,31.66,42.973,24.573,SOFT,19.0,4.0,1,False,False,15.0,2023,Bahrain
OCO,1.0,105.967,,45.213,24.698,SOFT,4.0,1.0,12,False,False,11.0,2023,Bahrain
OCO,2.0,100.408,31.783,43.896,24.729,SOFT,5.0,1.0,21,False,False,11.0,2023,Bahrain
OCO,3.0,99.948,31.547,43.662,24.739,SOFT,6.0,1.0,1,False,False,11.0,2023,Bahrain
OCO,4.0,99.543,31.349,43.518,24.676,SOFT,7.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,5.0,100.281,31.709,43.727,24.845,SOFT,8.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,6.0,100.331,31.767,43.724,24.84,SOFT,9.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,7.0,100.488,31.819,43.773,24.896,SOFT,10.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,8.0,100.562,31.873,43.836,24.853,SOFT,11.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,9.0,100.866,31.957,44.034,24.875,SOFT,12.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,10.0,100.858,31.918,43.957,24.983,SOFT,13.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,11.0,101.035,32.006,44.056,24.973,SOFT,14.0,1.0,1,False,False,10.0,2023,Bahrain
OCO,12.0,103.787,32.034,44.101,27.652,SOFT,15.0,1.0,1,False,True,9.0,2023,Bahrain
OCO,13.0,120.381,53.451,42.674,24.256,HARD,1.0,2.0,1,True,False,12.0,2023,Bahrain
OCO,14.0,98.649,31.163,43.16,24.326,HARD,2.0,2.0,1,False,False,12.0,2023,Bahrain
OCO,15.0,101.863,31.363,43.264,27.236,HARD,3.0,2.0,1,False,True,13.0,2023,Bahrain
OCO,16.0,135.708,68.689,42.863,24.156,HARD,4.0,3.0,1,True,False,19.0,2023,Bahrain
OCO,17.0,98.78,31.538,43.002,24.24,HARD,5.0,3.0,1,False,False,19.0,2023,Bahrain
OCO,18.0,98.886,31.576999999999998,43.055,24.254,HARD,6.0,3.0,1,False,False,18.0,2023,Bahrain
OCO,19.0,98.817,31.651,42.936,24.23,HARD,7.0,3.0,1,False,False,18.0,2023,Bahrain
OCO,20.0,98.809,31.605,43.024,24.18,HARD,8.0,3.0,1,False,False,18.0,2023,Bahrain
OCO,21.0,98.976,31.634,43.064,24.278,HARD,9.0,3.0,1,False,False,18.0,2023,Bahrain
OCO,22.0,99.028,31.568,43.193,24.267,HARD,10.0,3.0,1,False,False,18.0,2023,Bahrain
OCO,23.0,100.052,32.119,43.443,24.49,HARD,11.0,3.0,1,False,False,19.0,2023,Bahrain
OCO,24.0,99.382,31.661,43.286,24.435,HARD,12.0,3.0,1,False,False,19.0,2023,Bahrain
OCO,25.0,99.435,31.667,43.405,24.363,HARD,13.0,3.0,1,False,False,19.0,2023,Bahrain
OCO,26.0,99.521,31.669,43.437,24.415,HARD,14.0,3.0,1,False,False,19.0,2023,Bahrain
OCO,27.0,99.594,31.711,43.443,24.44,HARD,15.0,3.0,1,False,False,18.0,2023,Bahrain
OCO,28.0,100.026,31.826,43.747,24.453,HARD,16.0,3.0,1,False,False,17.0,2023,Bahrain
OCO,29.0,101.181,31.685,44.908,24.588,HARD,17.0,3.0,1,False,False,17.0,2023,Bahrain
OCO,30.0,99.757,31.696,43.535,24.526,HARD,18.0,3.0,1,False,False,16.0,2023,Bahrain
OCO,31.0,99.748,31.748,43.573,24.427,HARD,19.0,3.0,1,False,False,16.0,2023,Bahrain
OCO,32.0,104.296,31.727,43.947,28.622,HARD,20.0,3.0,1,False,True,18.0,2023,Bahrain
OCO,33.0,138.694,72.748,42.304,23.642,HARD,1.0,4.0,1,True,False,19.0,2023,Bahrain
OCO,34.0,96.797,30.92,42.107,23.77,HARD,2.0,4.0,1,False,False,19.0,2023,Bahrain
OCO,35.0,96.964,31.041,42.199,23.724,HARD,3.0,4.0,1,False,False,19.0,2023,Bahrain
OCO,36.0,97.364,31.036,42.488,23.84,HARD,4.0,4.0,1,False,False,19.0,2023,Bahrain
OCO,37.0,97.338,31.098,42.381,23.859,HARD,5.0,4.0,1,False,False,19.0,2023,Bahrain
OCO,38.0,97.216,31.045,42.382,23.789,HARD,6.0,4.0,1,False,False,18.0,2023,Bahrain
OCO,39.0,97.523,31.243,42.389,23.891,HARD,7.0,4.0,12,False,False,18.0,2023,Bahrain
OCO,40.0,128.023,40.89,57.691,29.442,HARD,8.0,4.0,2671,False,False,17.0,2023,Bahrain
OCO,41.0,102.684,31.234,42.177,29.273,HARD,9.0,4.0,1,False,True,17.0,2023,Bahrain
NOR,1.0,105.364,,44.789,24.561,SOFT,1.0,1.0,12,False,False,10.0,2023,Bahrain
NOR,2.0,100.433,31.867,43.83,24.736,SOFT,2.0,1.0,21,False,False,10.0,2023,Bahrain
NOR,3.0,99.777,31.627,43.448,24.701999999999998,SOFT,3.0,1.0,1,False,False,10.0,2023,Bahrain
NOR,4.0,102.267,32.947,44.387,24.933,SOFT,4.0,1.0,1,False,False,12.0,2023,Bahrain
NOR,5.0,100.664,32.022,43.875,24.767,SOFT,5.0,1.0,1,False,False,12.0,2023,Bahrain
NOR,6.0,100.814,31.98,44.01,24.824,SOFT,6.0,1.0,1,False,False,12.0,2023,Bahrain
NOR,7.0,100.726,31.923000000000002,43.89,24.913,SOFT,7.0,1.0,1,False,False,12.0,2023,Bahrain
NOR,8.0,100.857,32.024,43.869,24.964,SOFT,8.0,1.0,1,False,False,12.0,2023,Bahrain
NOR,9.0,100.783,31.843,43.98,24.96,SOFT,9.0,1.0,1,False,False,12.0,2023,Bahrain
NOR,10.0,103.521,31.762,44.097,27.662,SOFT,10.0,1.0,1,False,True,13.0,2023,Bahrain
NOR,11.0,129.886,61.49,43.939,24.457,HARD,1.0,2.0,1,True,False,20.0,2023,Bahrain
NOR,12.0,99.314,31.825,43.134,24.355,HARD,2.0,2.0,1,False,False,18.0,2023,Bahrain
NOR,13.0,99.51,31.74,43.246,24.524,HARD,3.0,2.0,1,False,False,17.0,2023,Bahrain
NOR,14.0,99.243,31.728,43.15,24.365,HARD,4.0,2.0,1,False,False,16.0,2023,Bahrain
NOR,15.0,98.87,31.562,42.936,24.372,HARD,5.0,2.0,1,False,False,16.0,2023,Bahrain
NOR,16.0,98.86,31.537,42.928,24.395,HARD,6.0,2.0,1,False,False,14.0,2023,Bahrain
NOR,17.0,101.501,31.573,42.806,27.122,HARD,7.0,2.0,1,False,True,15.0,2023,Bahrain
NOR,18.0,128.607,60.993,43.457,24.157,SOFT,4.0,3.0,1,True,False,19.0,2023,Bahrain
NOR,19.0,97.966,31.206,42.704,24.056,SOFT,5.0,3.0,1,False,False,19.0,2023,Bahrain
NOR,20.0,98.345,31.318,42.762,24.265,SOFT,6.0,3.0,1,False,False,19.0,2023,Bahrain
NOR,21.0,98.297,31.319,42.673,24.305,SOFT,7.0,3.0,1,False,False,19.0,2023,Bahrain
NOR,22.0,98.908,31.306,43.305,24.297,SOFT,8.0,3.0,1,False,False,19.0,2023,Bahrain
NOR,23.0,98.291,31.283,42.726,24.282,SOFT,9.0,3.0,1,False,False,18.0,2023,Bahrain
NOR,24.0,98.696,31.468,42.973,24.255,SOFT,10.0,3.0,1,False,False,18.0,2023,Bahrain
NOR,25.0,98.447,31.438,42.732,24.277,SOFT,11.0,3.0,1,False,False,18.0,2023,Bahrain
NOR,26.0,98.44,31.441,42.713,24.286,SOFT,12.0,3.0,1,False,False,18.0,2023,Bahrain
NOR,27.0,100.973,31.514,42.723,26.736,SOFT,13.0,3.0,1,False,True,17.0,2023,Bahrain
NOR,28.0,127.663,61.171,42.498,23.994,MEDIUM,1.0,4.0,1,True,False,19.0,2023,Bahrain
NOR,29.0,97.26,31.144,42.226,23.89,MEDIUM,2.0,4.0,1,False,False,19.0,2023,Bahrain
NOR,30.0,97.605,31.235,42.354,24.016,MEDIUM,3.0,4.0,1,False,False,19.0,2023,Bahrain
NOR,31.0,97.768,31.174,42.459,24.135,MEDIUM,4.0,4.0,1,False,False,19.0,2023,Bahrain
NOR,32.0,98.111,31.113,42.775,24.223,MEDIUM,5.0,4.0,1,False,False,19.0,2023,Bahrain
NOR,33.0,97.52,30.999,42.476,24.045,MEDIUM,6.0,4.0,1,False,False,18.0,2023,Bahrain
NOR,34.0,97.987,31.333,42.606,24.048,MEDIUM,7.0,4.0,1,False,False,18.0,2023,Bahrain
NOR,35.0,97.87,31.336,42.535,23.999,MEDIUM,8.0,4.0,1,False,False,18.0,2023,Bahrain
NOR,36.0,99.886,32.216,43.423,24.247,MEDIUM,9.0,4.0,1,False,False,18.0,2023,Bahrain
NOR,37.0,100.197,31.376,42.461,26.36,MEDIUM,10.0,4.0,1,False,True,18.0,2023,Bahrain
NOR,38.0,128.682,62.477,42.444,23.761,HARD,1.0,5.0,1,True,False,19.0,2023,Bahrain
NOR,39.0,98.347,30.941,43.025,24.381,HARD,2.0,5.0,12,False,False,19.0,2023,Bahrain
NOR,40.0,127.97,42.446,57.862,27.662,HARD,3.0,5.0,2671,False,False,18.0,2023,Bahrain
NOR,41.0,96.705,31.101,41.67,23.934,HARD,4.0,5.0,1,False,False,18.0,2023,Bahrain
NOR,42.0,96.668,30.948,41.864,23.856,HARD,5.0,5.0,1,False,False,17.0,2023,Bahrain
NOR,43.0,96.687,30.898,41.964,23.825,HARD,6.0,5.0,1,False,False,17.0,2023,Bahrain
NOR,44.0,97.219,30.936,42.401,23.882,HARD,7.0,5.0,1,False,False,17.0,2023,Bahrain
NOR,45.0,97.426,31.112,42.179,24.135,HARD,8.0,5.0,1,False,False,17.0,2023,Bahrain
NOR,46.0,97.656,31.106,42.351,24.199,HARD,9.0,5.0,1,False,False,17.0,2023,Bahrain
NOR,47.0,100.433,30.951,42.71,26.772,HARD,10.0,5.0,1,False,True,17.0,2023,Bahrain
NOR,48.0,126.905,59.26,43.221,24.424,SOFT,5.0,6.0,1,True,False,17.0,2023,Bahrain
NOR,49.0,99.08,31.867,42.987,24.226,SOFT,6.0,6.0,1,False,False,17.0,2023,Bahrain
NOR,50.0,95.257,30.533,41.13,23.594,SOFT,7.0,6.0,1,False,False,17.0,2023,Bahrain
NOR,51.0,95.822,30.749,41.366,23.707,SOFT,8.0,6.0,1,False,False,17.0,2023,Bahrain
NOR,52.0,96.152,30.747,41.651,23.754,SOFT,9.0,6.0,1,False,False,17.0,2023,Bahrain
NOR,53.0,96.5,30.909,41.607,23.984,SOFT,10.0,6.0,1,False,False,17.0,2023,Bahrain
NOR,54.0,99.789,30.938,42.162,26.689,SOFT,11.0,6.0,1,False,True,17.0,2023,Bahrain
NOR,55.0,124.847,59.558,41.73,23.559,SOFT,7.0,7.0,1,True,False,17.0,2023,Bahrain
HAM,1.0,102.288,,43.494,24.338,SOFT,4.0,1.0,12,False,False,5.0,2023,Bahrain
HAM,2.0,99.166,31.408,43.352,24.406,SOFT,5.0,1.0,21,False,False,5.0,2023,Bahrain
HAM,3.0,99.22,31.298,43.499,24.423,SOFT,6.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,4.0,99.198,31.315,43.446,24.437,SOFT,7.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,5.0,99.335,31.35,43.508,24.477,SOFT,8.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,6.0,99.756,31.434,43.751,24.571,SOFT,9.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,7.0,99.757,31.48,43.664,24.613,SOFT,10.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,8.0,100.267,31.718,43.82,24.729,SOFT,11.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,9.0,100.323,31.893,43.776,24.654,SOFT,12.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,10.0,100.289,31.649,43.985,24.655,SOFT,13.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,11.0,100.752,31.823,44.205,24.724,SOFT,14.0,1.0,1,False,False,5.0,2023,Bahrain
HAM,12.0,103.336,31.821,44.259,27.256,SOFT,15.0,1.0,1,False,True,7.0,2023,Bahrain
HAM,13.0,119.179,52.819,42.559,23.801,HARD,1.0,2.0,1,True,False,8.0,2023,Bahrain
HAM,14.0,98.308,30.783,43.351,24.174,HARD,2.0,2.0,1,False,False,7.0,2023,Bahrain
HAM,15.0,98.527,31.23,43.259,24.038,HARD,3.0,2.0,1,False,False,6.0,2023,Bahrain
HAM,16.0,98.617,31.162,43.414,24.041,HARD,4.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,17.0,98.704,31.16,43.372,24.172,HARD,5.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,18.0,98.69,31.263,43.262,24.165,HARD,6.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,19.0,98.684,31.294,43.297,24.093,HARD,7.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,20.0,98.478,31.163,43.227,24.088,HARD,8.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,21.0,98.581,31.151,43.35,24.08,HARD,9.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,22.0,98.46,31.336,43.109,24.015,HARD,10.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,23.0,98.384,31.164,43.21,24.01,HARD,11.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,24.0,98.367,31.202,43.079,24.086,HARD,12.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,25.0,98.29,31.209,42.97,24.111,HARD,13.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,26.0,98.339,31.345,42.89,24.104,HARD,14.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,27.0,98.369,31.379,42.864,24.126,HARD,15.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,28.0,98.265,31.232,42.845,24.188,HARD,16.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,29.0,98.38,31.319,42.914,24.147,HARD,17.0,2.0,1,False,False,5.0,2023,Bahrain
HAM,30.0,101.175,31.375,42.964,26.836,HARD,18.0,2.0,1,False,True,6.0,2023,Bahrain
HAM,31.0,119.503,52.363,43.477,23.663,HARD,1.0,3.0,1,True,False,7.0,2023,Bahrain
HAM,32.0,97.563,30.795,42.982,23.786,HARD,2.0,3.0,1,False,False,6.0,2023,Bahrain
HAM,33.0,97.549,30.882,42.999,23.668,HARD,3.0,3.0,1,False,False,6.0,2023,Bahrain
HAM,34.0,98.135,30.81,43.571,23.754,HARD,4.0,3.0,1,False,False,6.0,2023,Bahrain
HAM,35.0,96.831,30.798000000000002,42.403,23.63,HARD,5.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,36.0,96.546,30.869,42.013,23.664,HARD,6.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,37.0,97.388,31.413,42.243,23.732,HARD,7.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,38.0,98.304,31.05,43.267,23.987,HARD,8.0,3.0,1,False,False,6.0,2023,Bahrain
HAM,39.0,97.478,30.837,42.719,23.922,HARD,9.0,3.0,1,False,False,6.0,2023,Bahrain
HAM,40.0,97.494,30.768,42.806,23.92,HARD,10.0,3.0,12,False,False,5.0,2023,Bahrain
HAM,41.0,126.491,40.61,57.504,28.377,HARD,11.0,3.0,2671,False,False,5.0,2023,Bahrain
HAM,42.0,97.061,30.924,42.354,23.783,HARD,12.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,43.0,97.111,30.89,42.235,23.986,HARD,13.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,44.0,97.048,30.807,42.353,23.888,HARD,14.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,45.0,97.661,30.902,42.666,24.093,HARD,15.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,46.0,97.779,30.898,42.786,24.095,HARD,16.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,47.0,98.517,31.32,43.157,24.04,HARD,17.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,48.0,97.844,30.882,42.772,24.19,HARD,18.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,49.0,97.954,30.947,42.945,24.062,HARD,19.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,50.0,97.77,30.824,42.711,24.235,HARD,20.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,51.0,98.014,31.154,42.759,24.101,HARD,21.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,52.0,97.803,31.107,42.69,24.006,HARD,22.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,53.0,97.988,31.1,42.853,24.035,HARD,23.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,54.0,98.076,31.14,42.838,24.098,HARD,24.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,55.0,97.955,31.131,42.775,24.049,HARD,25.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,56.0,98.111,31.227,42.824,24.06,HARD,26.0,3.0,1,False,False,5.0,2023,Bahrain
HAM,57.0,98.255,31.166,42.89,24.199,HARD,27.0,3.0,1,False,False,5.0,2023,Bahrain
SAI,1.0,101.659,,43.409,24.19,SOFT,4.0,1.0,12,False,False,4.0,2023,Bahrain
SAI,2.0,98.933,31.451,43.164,24.318,SOFT,5.0,1.0,21,False,False,4.0,2023,Bahrain
SAI,3.0,99.042,31.374,43.257,24.411,SOFT,6.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,4.0,98.985,31.192,43.306,24.487,SOFT,7.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,5.0,99.128,31.048,43.623,24.457,SOFT,8.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,6.0,99.474,31.469,43.498,24.507,SOFT,9.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,7.0,99.502,31.546,43.469,24.487,SOFT,10.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,8.0,99.779,31.674,43.598,24.507,SOFT,11.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,9.0,99.744,31.602,43.608,24.534,SOFT,12.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,10.0,100.102,31.764,43.676,24.662,SOFT,13.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,11.0,100.507,31.836,43.996,24.675,SOFT,14.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,12.0,100.52,31.776,44.006,24.738,SOFT,15.0,1.0,1,False,False,4.0,2023,Bahrain
SAI,13.0,103.31,31.93,43.823,27.557,SOFT,16.0,1.0,1,False,True,4.0,2023,Bahrain
SAI,14.0,119.006,52.026,42.788,24.192,HARD,1.0,2.0,1,True,False,6.0,2023,Bahrain
SAI,15.0,97.985,31.107,42.86,24.018,HARD,2.0,2.0,1,False,False,5.0,2023,Bahrain
SAI,16.0,98.433,31.232,43.011,24.19,HARD,3.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,17.0,98.161,31.234,42.911,24.016,HARD,4.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,18.0,98.287,31.283,42.95,24.054,HARD,5.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,19.0,98.21,31.208,42.939,24.063,HARD,6.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,20.0,98.096,31.272,42.826,23.998,HARD,7.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,21.0,98.24,31.305,42.957,23.978,HARD,8.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,22.0,98.453,31.288,43.137,24.028,HARD,9.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,23.0,98.597,31.483,43.147,23.967,HARD,10.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,24.0,98.314,31.442,42.878,23.994,HARD,11.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,25.0,98.571,31.282,43.172,24.117,HARD,12.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,26.0,98.331,31.316,42.976,24.039,HARD,13.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,27.0,98.423,31.448,42.994,23.981,HARD,14.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,28.0,98.474,31.422,42.956,24.096,HARD,15.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,29.0,98.55,31.436,42.983,24.131,HARD,16.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,30.0,98.601,31.445,43.033,24.123,HARD,17.0,2.0,1,False,False,4.0,2023,Bahrain
SAI,31.0,101.274,31.438,43.032,26.804,HARD,18.0,2.0,1,False,True,4.0,2023,Bahrain
SAI,32.0,118.492,51.61,42.949,23.933,HARD,1.0,3.0,1,True,False,5.0,2023,Bahrain
SAI,33.0,97.548,31.27,42.65,23.628,HARD,2.0,3.0,1,False,False,5.0,2023,Bahrain
SAI,34.0,97.475,31.149,42.615,23.711,HARD,3.0,3.0,1,False,False,5.0,2023,Bahrain
SAI,35.0,97.441,31.161,42.601,23.679,HARD,4.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,36.0,97.706,31.197,42.728,23.781,HARD,5.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,37.0,97.13,31.018,42.443,23.669,HARD,6.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,38.0,97.444,31.096,42.608,23.74,HARD,7.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,39.0,97.403,31.044,42.593,23.766,HARD,8.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,40.0,97.587,31.207,42.653,23.727,HARD,9.0,3.0,12,False,False,3.0,2023,Bahrain
SAI,41.0,126.436,39.595,57.789,29.052,HARD,10.0,3.0,2671,False,False,3.0,2023,Bahrain
SAI,42.0,97.375,31.107,42.449,23.819,HARD,11.0,3.0,1,False,False,3.0,2023,Bahrain
SAI,43.0,97.294,31.141,42.431,23.722,HARD,12.0,3.0,1,False,False,3.0,2023,Bahrain
SAI,44.0,97.389,31.2,42.482,23.707,HARD,13.0,3.0,1,False,False,3.0,2023,Bahrain
SAI,45.0,99.561,31.572,43.669,24.32,HARD,14.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,46.0,97.844,30.975,42.701,24.168,HARD,15.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,47.0,98.222,31.548000000000002,42.699,23.975,HARD,16.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,48.0,97.897,31.407,42.577,23.913,HARD,17.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,49.0,97.765,31.407,42.49,23.868,HARD,18.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,50.0,97.604,31.261,42.436,23.907,HARD,19.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,51.0,97.672,31.269,42.491,23.912,HARD,20.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,52.0,97.49,31.184,42.381,23.925,HARD,21.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,53.0,97.66,31.248,42.531,23.881,HARD,22.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,54.0,97.694,31.234,42.543,23.917,HARD,23.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,55.0,97.821,31.31,42.638,23.873,HARD,24.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,56.0,98.126,31.403,42.736,23.987,HARD,25.0,3.0,1,False,False,4.0,2023,Bahrain
SAI,57.0,98.021,31.244,42.749,24.028,HARD,26.0,3.0,1,False,False,4.0,2023,Bahrain
RUS,1.0,102.662,,43.377,24.168,SOFT,4.0,1.0,12,False,False,6.0,2023,Bahrain
RUS,2.0,99.59,31.709,43.468,24.413,SOFT,5.0,1.0,21,False,False,6.0,2023,Bahrain
RUS,3.0,99.093,31.218,43.416,24.459,SOFT,6.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,4.0,99.261,31.267,43.497,24.497,SOFT,7.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,5.0,99.549,31.367,43.763,24.419,SOFT,8.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,6.0,99.493,31.196,43.619,24.678,SOFT,9.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,7.0,100.056,31.589,43.827,24.64,SOFT,10.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,8.0,100.31,31.522,44.119,24.669,SOFT,11.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,9.0,100.42,31.652,44.022,24.746,SOFT,12.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,10.0,100.532,31.699,44.074,24.759,SOFT,13.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,11.0,101.085,31.772,44.52,24.793,SOFT,14.0,1.0,1,False,False,6.0,2023,Bahrain
RUS,12.0,101.112,32.023,44.122,24.967,SOFT,15.0,1.0,1,False,False,5.0,2023,Bahrain
RUS,13.0,104.691,32.276,44.91,27.505,SOFT,16.0,1.0,1,False,True,7.0,2023,Bahrain
RUS,14.0,121.269,54.862,42.554,23.853,HARD,1.0,2.0,1,True,False,10.0,2023,Bahrain
RUS,15.0,97.46,30.812,42.616,24.032,HARD,2.0,2.0,1,False,False,9.0,2023,Bahrain
RUS,16.0,97.833,30.88,42.883,24.07,HARD,3.0,2.0,1,False,False,8.0,2023,Bahrain
RUS,17.0,98.604,30.903,43.462,24.239,HARD,4.0,2.0,1,False,False,8.0,2023,Bahrain
RUS,18.0,98.427,30.995,43.299,24.133,HARD,5.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,19.0,98.512,31.276,43.188,24.048,HARD,6.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,20.0,98.578,31.282,43.216,24.08,HARD,7.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,21.0,98.555,31.287,43.084,24.184,HARD,8.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,22.0,98.438,31.313,42.999,24.126,HARD,9.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,23.0,98.773,31.278,43.405,24.09,HARD,10.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,24.0,98.643,31.298,43.348,23.997,HARD,11.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,25.0,98.487,31.311,43.056,24.12,HARD,12.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,26.0,98.462,31.334,43.033,24.095,HARD,13.0,2.0,1,False,False,7.0,2023,Bahrain
RUS,27.0,98.625,31.393,43.152,24.08,HARD,14.0,2.0,1,False,False,7.0,2023,Bahrain
